"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NGIMPUS","198508","60.519","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198509","63.268","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198510","75.802","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198511","77.078","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198512","106.233","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198513","949.715","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198601","99.415","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198602","74.182","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198603","54.684","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198604","42.512","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198605","52.179","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198606","44.427","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198607","48.382","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198608","50.58","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198609","54.479","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198610","68.628","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198611","70.483","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198612","90.497","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198613","750.449","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198701","100.779","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198702","83.911","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198703","85.778","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198704","68.486","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198705","61.422","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198706","57.709","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198707","66.211","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198708","74.702","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198709","72.837","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198710","93.094","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198711","107.092","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198712","120.51","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198713","992.532","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198801","137.865","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198802","116.223","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198803","111.816","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198804","94.722","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198805","93.37","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198806","93.165","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198807","99.844","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198808","95.434","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198809","95.861","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198810","106.884","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198811","120.685","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198812","127.943","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198813","1293.812","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198901","119.269","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198902","110.218","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198903","113.196","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198904","110.335","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198905","107.98","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198906","103.706","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198907","101.486","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198908","107.77","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198909","116.763","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198910","122.663","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198911","123.159","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198912","144.973","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","198913","1381.52","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199001","140.176","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199002","117.576","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199003","115.979","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199004","123.36","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199005","122.917","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199006","117.009","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199007","119.686","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199008","118.485","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199009","119.523","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199010","141.974","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199011","139.691","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199012","155.884","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199013","1532.259","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199101","163.448","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199102","137.998","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199103","151.487","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199104","143.955","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199105","141.292","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199106","133.264","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199107","134.859","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199108","127.139","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199109","133.934","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199110","156.635","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199111","168.718","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199112","180.585","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199113","1773.313","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199201","164.636","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199202","175.243","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199203","180.482","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199204","176.146","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199205","174.312","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199206","162.249","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199207","167.216","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199208","174.733","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199209","166.117","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199210","176.466","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199211","210.479","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199212","209.426","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199213","2137.504","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199301","200.07","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199302","190.711","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199303","204.415","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199304","188.666","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199305","171.307","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199306","182.364","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199307","194.581","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199308","197.322","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199309","194.027","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199310","192.222","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199311","209.619","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199312","224.811","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199313","2350.115","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199401","240.895","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199402","198.661","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199403","222.858","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199404","211.749","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199405","206.131","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199406","200.582","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199407","221.166","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199408","218.879","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199409","209.996","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199410","221.627","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199411","225.819","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199412","245.477","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199413","2623.839","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199501","253.335","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199502","235.977","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199503","250.349","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199504","231.745","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199505","228.259","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199506","217.456","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199507","222.652","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199508","236.891","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199509","227.708","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199510","236.003","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199511","236.344","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199512","264.329","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199513","2841.048","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199601","263.615","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199602","233.756","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199603","241.526","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199604","236.857","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199605","252.158","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199606","226.587","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199607","236.864","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199608","237.858","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199609","237.5","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199610","247.52","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199611","251.807","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199612","271.366","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199613","2937.413","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199701","278.288","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199702","240.545","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199703","256.985","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199704","238.178","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199705","241.732","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199706","232.118","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199707","235.593","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199708","244.684","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199709","239.486","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199710","251.758","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199711","272.091","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199712","262.716","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199713","2994.173","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199801","286.278","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199802","251.052","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199803","263.032","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199804","253.161","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199805","252.31","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199806","243.442","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199807","266.319","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199808","274.809","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199809","262.142","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199810","266.063","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199811","258.033","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199812","275.417","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199813","3152.058","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199901","310.79","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199902","286.412","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199903","301.61","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199904","271.387","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199905","291.454","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199906","279.096","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199907","296.422","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199908","312.081","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199909","302.414","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199910","304.637","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199911","305.152","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199912","324.05","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","199913","3585.505","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200001","325.897","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200002","300.107","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200003","306.596","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200004","294.016","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200005","287.793","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200006","296.046","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200007","322.285","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200008","318.308","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200009","304.843","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200010","324.527","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200011","329.759","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200012","371.425","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200013","3781.603","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200101","373.077","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200102","328.289","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200103","358.103","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200104","318.573","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200105","321.878","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200106","317.414","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200107","364.571","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200108","353.338","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200109","314.864","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200110","326.114","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200111","291.044","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200112","309.673","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200113","3976.939","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200201","343.481","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200202","305.917","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200203","332.596","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200204","315.116","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200205","319.404","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200206","318.002","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200207","344.641","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200208","356.013","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200209","335.594","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200210","343.427","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200211","330.544","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200212","370.729","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200213","4015.463","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200301","359.168","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200302","308.804","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200303","324.364","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200304","314.655","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200305","325.157","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200306","306.878","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200307","340.532","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200308","331.628","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200309","320.676","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200310","331.005","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200311","316.721","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200312","364.161","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200313","3943.749","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200401","373.195","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200402","345.93","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200403","348.992","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200404","325.105","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200405","326.541","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200406","341.934","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200407","374.651","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200408","360.244","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200409","344.621","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200410","335.533","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200411","368.685","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200412","413.128","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200413","4258.558","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200501","405.016","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200502","356.495","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200503","379.65","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200504","326.147","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200505","333.997","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200506","321.71","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200507","386.093","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200508","351.805","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200509","345.907","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200510","366.305","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200511","359.387","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200512","408.522","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200513","4341.034","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200601","360.316","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200602","321.045","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200603","348.293","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200604","332.248","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200605","350.535","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200606","348.095","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200607","370.925","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200608","364.972","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200609","333.514","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200610","334.016","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200611","339.118","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200612","383.205","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200613","4186.281","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200701","393.14","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200702","372.874","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200703","401.779","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200704","386.837","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200705","380.213","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200706","381.47","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200707","418.576","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200708","426.534","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200709","361.383","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200710","347.224","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200711","340.607","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200712","396.945","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200713","4607.582","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200801","389.651","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200802","349.66","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200803","366.81","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200804","322.122","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200805","297.154","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200806","286.919","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200807","322.81","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200808","328.663","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200809","313.868","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200810","321.328","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200811","320.254","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200812","364.862","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200813","3984.101","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200901","356.749","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200902","321.522","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200903","325.165","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200904","321.848","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200905","265.793","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200906","281.97","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200907","316.715","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200908","336.848","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200909","307.026","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200910","273.124","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200911","294.918","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200912","349.682","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","200913","3751.36","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201001","384.586","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201002","324.124","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201003","318.769","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201004","298.464","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201005","297.801","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201006","282.26","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201007","328.655","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201008","304.901","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201009","281.518","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201010","294.744","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201011","273.165","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201012","351.773","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201013","3740.757","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201101","371.919","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201102","311.154","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201103","315.408","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201104","277.936","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201105","271.252","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201106","266.617","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201107","293.477","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201108","280.284","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201109","251.846","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201110","282.159","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201111","248.908","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201112","297.733","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201113","3468.693","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201201","281.131","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201202","269.906","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201203","265.152","6","Natural Gas Imports","Billion Cubic Feet"
"NGIMPUS","201204","243.018","6","Natural Gas Imports","Billion Cubic Feet"
